Date,Open,High,Low,Close,Nasdaq Index (NI),"Dow-Jones  Industrial 
Average (DJIA)",Shanghai Composite Index (SCI),Hang Seng Index (HSI)
2014-11-21,1.25435900,1.25672400,1.24069000,1.25450100,4251.3,17810.06,2487.1,23437.1
2014-11-24,1.23742500,1.24403000,1.23742500,1.23750100,4284.3,17817.90,2533.9,23893.1
2014-11-25,1.24359500,1.24789000,1.24060200,1.24331700,4288.2,17814.94,2567.6,23843.9
2014-11-26,1.24789400,1.25246000,1.24444000,1.24806500,4318.0,17827.75,2604.9,24112.0
2014-11-27,1.25054700,1.25209700,1.24661900,1.25059400,#N/A,#N/A,2630.0,24004.3
2014-11-28,1.24582600,1.24895400,1.24311000,1.24619900,4337.8,17828.24,2682.9,23987.4
2014-12-01,1.24379700,1.25058900,1.24228200,1.24382800,4287.8,17776.80,2680.7,23367.4
2014-12-02,1.24700700,1.24780100,1.23957200,1.24700700,4306.0,17879.55,2763.3,23654.3
2014-12-03,1.23880400,1.23929600,1.23030000,1.23885000,4312.9,17912.62,2779.7,23428.6
2014-12-04,1.23122400,1.24317800,1.22977000,1.23166400,4311.9,17900.10,2900.4,23832.6
2014-12-05,1.23857400,1.23924900,1.22750600,1.23866600,4311.6,17958.79,2938.8,24002.6
2014-12-08,1.22969500,1.23039100,1.22480000,1.22940700,4278.3,17852.48,3021.5,24047.7
2014-12-09,1.23140600,1.24480000,1.22937700,1.23151200,4294.7,17801.20,2859.9,23485.8
2014-12-10,1.23871200,1.24359500,1.23629300,1.23949500,4224.9,17533.15,2940.9,23524.5
2014-12-11,1.24800300,1.24959400,1.23742000,1.24739600,4246.5,17596.34,2925.7,23312.5
2014-12-12,1.23912700,1.24770700,1.23866900,1.23949500,4199.3,17280.83,2938.2,23249.2
2014-12-15,1.24647900,1.24800000,1.24171000,1.24635400,4157.4,17180.84,2953.4,23027.8
2014-12-16,1.24435400,1.25657000,1.24362600,1.24435400,4089.6,17068.87,3021.5,22670.5
2014-12-17,1.25137700,1.25159600,1.23901000,1.25120400,4165.1,17356.87,3061.0,22585.8
2014-12-18,1.23380600,1.23514700,1.22667000,1.23389800,4267.8,17778.15,3057.5,22832.2
2014-12-19,1.22910500,1.23099900,1.22549000,1.22904500,4281.8,17804.80,3108.6,23116.6
2014-12-22,1.22249400,1.22800000,1.22235900,1.22259900,4293.7,17959.44,3127.4,23408.6
2014-12-23,1.22246400,1.22499900,1.21657000,1.22237400,4279.3,18024.17,3032.6,23333.7
2014-12-24,1.21759700,1.22210500,1.21709300,1.21749300,4283.1,18030.21,2972.5,23349.3
2014-12-25,1.21985400,1.22559500,1.21915500,1.21985400,#N/A,#N/A,null,#N/A
2014-12-26,1.22110600,1.22230000,1.21700000,1.22100100,4314.1,18053.71,3157.6,#N/A
2014-12-29,1.21696000,1.22199900,1.21696000,1.21694500,4312.6,18038.23,3168.0,23773.2
2014-12-30,1.21549500,1.21899900,1.21249000,1.21534700,4282.4,17983.07,3165.8,23501.1
2014-12-31,1.21620500,1.21697400,1.21053900,1.21620500,4236.3,17823.07,3234.7,23605.0
2015-01-01,1.20986300,1.20986300,1.20986300,1.20986300,#N/A,#N/A,#N/A,#N/A
2015-01-02,1.20886800,1.20895600,1.20108000,1.20894100,4230.2,17832.99,#N/A,23721.3
2015-01-05,1.19550000,1.19759000,1.18890900,1.19464300,4161.0,17501.65,3350.5,23721.3
2015-01-06,1.19383000,1.19700000,1.18869300,1.19390200,4110.8,17371.64,3351.4,23485.4
2015-01-07,1.18747900,1.19000000,1.18040100,1.18753600,4160.0,17584.52,3374.0,23681.3
2015-01-08,1.18389400,1.18480600,1.17560100,1.18360000,4240.5,17907.87,3293.5,23835.5
2015-01-09,1.17942600,1.18383000,1.17683100,1.17960700,4213.3,17737.37,3285.4,23919.9
2015-01-12,1.18701400,1.18720000,1.17880000,1.18707000,4170.0,17640.84,3229.3,24026.5
2015-01-13,1.18323600,1.18590200,1.17565000,1.18315200,4166.2,17613.68,3235.3,24216.0
2015-01-14,1.17767600,1.18435700,1.17306000,1.17782900,4145.8,17427.09,3222.4,24112.6
2015-01-15,1.17838400,1.17885600,1.15922900,1.17859200,4089.6,17320.71,3336.5,24350.9
2015-01-16,1.16390000,1.16500000,1.14643000,1.16373800,4142.1,17511.57,3376.5,24103.5
2015-01-19,1.15637700,1.16387100,1.15540200,1.15660400,#N/A,#N/A,3116.4,23738.5
2015-01-20,1.15970300,1.16159900,1.15692000,1.15979700,4171.2,17515.23,3173.1,23951.2
2015-01-21,1.15466800,1.16640000,1.15437400,1.15469400,4192.1,17554.28,3323.6,24352.6
2015-01-22,1.16169700,1.16428900,1.14140000,1.16153500,4270.4,17813.98,3343.3,24522.6
2015-01-23,1.13464900,1.13739800,1.11218000,1.13467500,4278.1,17672.60,3351.8,24850.4
2015-01-26,1.11408200,1.12839900,1.11408200,1.11254500,4275.7,17678.70,3383.2,24909.9
2015-01-27,1.12510000,1.14200000,1.12260000,1.12477100,4165.5,17387.21,3353.0,24807.3
2015-01-28,1.13669900,1.13820000,1.13078000,1.13673800,4140.4,17191.37,3305.7,24861.8
2015-01-29,1.12847700,1.13680000,1.12640500,1.12814600,4181.4,17416.85,3262.3,24595.8
2015-01-30,1.13373500,1.13640000,1.12859900,1.13355600,4148.4,17164.95,3210.4,24507.1
2015-02-02,1.13046700,1.13600000,1.12929300,1.13090200,4188.6,17361.04,3128.3,24484.7
2015-02-03,1.13369700,1.14500100,1.13179000,1.13417300,4229.1,17666.40,3204.9,24554.8
2015-02-04,1.14568500,1.14841900,1.14042000,1.14573800,4221.2,17673.02,3174.1,24679.8
2015-02-05,1.13172100,1.14600000,1.13169500,1.13187500,4256.2,17884.88,3136.5,24765.5
2015-02-06,1.14709200,1.14760000,1.13200300,1.14719700,4228.7,17824.29,3075.9,24679.4
2015-02-09,1.13147800,1.13600000,1.12716900,1.13143900,4216.1,17729.21,3095.1,24521.0
2015-02-10,1.13260500,1.13500000,1.12756000,1.13269500,4281.2,17868.76,3141.6,24528.1
2015-02-11,1.13195200,1.13319600,1.12886100,1.13219500,4297.3,17862.14,3157.7,24315.0
2015-02-12,1.13082500,1.13981900,1.13062100,1.13119600,4348.0,17972.38,3173.4,24422.2
2015-02-13,1.14048500,1.14500100,1.13820000,1.14039400,4384.0,18019.35,3203.8,24682.5
2015-02-16,1.13970500,1.14350000,1.13970500,1.14000400,#N/A,#N/A,3222.4,24726.5
2015-02-17,1.13336300,1.14423000,1.13251600,1.13340100,4385.3,18047.58,3246.9,24784.9
2015-02-18,1.14049800,1.14150000,1.13478000,1.14047200,4390.9,18029.85,#N/A,24832.1
2015-02-19,1.14008200,1.14500100,1.13562000,1.14000400,4411.9,17985.77,#N/A,#N/A
2015-02-20,1.13667400,1.13759900,1.12821000,1.13667400,4443.0,18140.44,#N/A,#N/A
2015-02-23,1.13794100,1.13930200,1.12966000,1.13814800,4449.5,18116.84,#N/A,24836.8
2015-02-24,1.13341400,1.13474000,1.12907000,1.13329900,4451.0,18209.19,#N/A,24750.1
2015-02-25,1.13407000,1.13880000,1.13378000,1.13390300,4440.6,18224.57,3228.8,24778.3
2015-02-26,1.13627300,1.13788000,1.12027000,1.13636400,4462.3,18214.42,3298.4,24902.1
2015-02-27,1.12036000,1.12500000,1.11768100,1.12053600,4440.7,18132.70,3310.3,24823.3
2015-03-02,1.11709400,1.12404000,1.11639500,1.11619600,4483.0,18288.63,3336.3,24887.4
2015-03-03,1.11766800,1.12140100,1.11560000,1.11790500,4458.8,18203.37,3263.1,24702.8
2015-03-04,1.11840600,1.11880600,1.10628000,1.11821800,4445.4,18096.90,3279.5,24465.4
2015-03-05,1.10799600,1.11089000,1.10105000,1.10820500,4452.1,18135.72,3248.5,24193.0
2015-03-06,1.10340000,1.10340000,1.08522200,1.10320500,4399.2,17856.78,3241.2,24164.0
2015-03-09,1.08456300,1.09100000,1.08377600,1.08459900,4413.0,17995.72,3302.4,24123.1
2015-03-10,1.08357600,1.08370500,1.07059000,1.08334100,4329.1,17662.94,3286.1,23897.0
2015-03-11,1.07093900,1.07145500,1.05614000,1.07087000,4305.4,17635.39,3290.9,23718.0
2015-03-12,1.05494100,1.06815000,1.05015500,1.05487500,4336.2,17895.22,3349.3,23798.0
2015-03-13,1.06259800,1.06300000,1.04863000,1.06263100,4314.9,17749.31,3372.9,23823.2
2015-03-16,1.04844900,1.06140000,1.04844900,1.04816300,4370.5,17977.42,3449.3,23949.6
2015-03-17,1.05728400,1.06490000,1.05529800,1.05729500,4375.6,17849.08,3502.8,23901.5
2015-03-18,1.05959100,1.06460000,1.05805000,1.05980500,4422.5,18076.19,3577.3,24120.1
2015-03-19,1.08439900,1.09140500,1.06214100,1.08499900,4426.8,17959.03,3582.3,24468.9
2015-03-20,1.06727000,1.08149000,1.06572000,1.06689400,4458.5,18127.65,3617.3,24375.2
2015-03-23,1.08260300,1.09437000,1.07695000,1.08266100,4445.5,18116.04,3687.7,24494.5
2015-03-24,1.09479900,1.10300000,1.08933100,1.09449900,4431.0,18011.14,3691.4,24399.6
2015-03-25,1.09106000,1.10129700,1.09100000,1.09020300,4329.3,17718.54,3660.7,24528.2
2015-03-26,1.09664800,1.10452000,1.09126000,1.09604700,4315.3,17678.23,3682.1,24497.1
2015-03-27,1.08855400,1.08953800,1.08053000,1.08863700,4332.9,17712.66,3691.1,24486.2
2015-03-30,1.08819800,1.08849500,1.08111000,1.08849500,4382.8,17976.31,3786.6,24855.1
2015-03-31,1.08290700,1.08435200,1.07176500,1.08302500,4333.7,17776.12,3747.9,24900.9
2015-04-01,1.07410200,1.08003000,1.07213000,1.07381400,4311.3,17698.18,3810.3,25082.8
2015-04-02,1.07698300,1.08969000,1.07526900,1.07699400,4316.0,17763.24,3825.8,25275.6
2015-04-03,1.08709800,1.10219600,1.08659000,1.08707500,#N/A,#N/A,3863.9,#N/A
2015-04-06,1.10014600,1.10359400,1.09685200,1.10013400,4351.0,17880.85,#N/A,#N/A
2015-04-07,1.09348200,1.09555400,1.08377000,1.09348200,4344.1,17875.42,3961.4,#N/A
2015-04-08,1.08249700,1.08900000,1.07895000,1.08241500,4376.0,17902.51,3994.8,26236.9
2015-04-09,1.07843500,1.07900500,1.06700000,1.07852800,4404.0,17958.73,3957.5,26944.4
2015-04-10,1.06672400,1.06835000,1.05715000,1.06690600,4422.0,18057.65,4034.3,27272.4
2015-04-13,1.06082800,1.06200000,1.05216000,1.06098500,4409.2,17977.04,4121.7,28016.3
2015-04-14,1.05749600,1.07069000,1.05325000,1.05729500,4397.6,18036.70,4135.6,27561.5
2015-04-15,1.06479300,1.06687000,1.05746000,1.06471300,4424.5,18112.61,4084.2,27618.8
2015-04-16,1.06771400,1.07624000,1.06280000,1.06768000,4418.8,18105.77,4194.8,27739.7
2015-04-17,1.07599800,1.08469000,1.07351000,1.07555800,4351.8,17826.30,4287.3,27653.1
2015-04-20,1.08102300,1.08186500,1.07162000,1.08102300,4417.4,18034.93,4217.1,27094.9
2015-04-21,1.07481800,1.07650000,1.06615900,1.07474900,4436.0,17949.59,4293.6,27850.5
2015-04-22,1.07382500,1.08000000,1.07101000,1.07417200,4460.8,18038.27,4398.5,27933.8
2015-04-23,1.07250100,1.08182000,1.06713000,1.07258200,4477.1,18058.69,4414.5,27827.7
2015-04-24,1.08151400,1.08980000,1.07877200,1.08150200,4536.8,18080.14,4393.7,28061.0
2015-04-27,1.08674400,1.09049000,1.08239100,1.08689700,4525.0,18037.97,4527.4,28433.6
2015-04-28,1.08770100,1.09890000,1.08618000,1.08779600,4515.3,18110.14,4476.2,28442.8
2015-04-29,1.09721300,1.11759900,1.09606000,1.09691200,4488.1,18035.53,4476.6,28400.3
2015-04-30,1.11132100,1.12475900,1.10730000,1.11143200,4414.3,17840.52,4441.7,28133.0
2015-05-01,1.12150400,1.12897000,1.11860000,1.12146600,4479.1,18024.06,#N/A,#N/A
2015-05-04,1.11909400,1.12231100,1.11240000,1.11859300,4482.6,18070.40,4480.5,28123.8
2015-05-05,1.11500100,1.12100000,1.10690000,1.11491400,4409.4,17928.20,4298.7,27755.5
2015-05-06,1.11844300,1.13653000,1.11780500,1.11863100,4379.8,17841.98,4229.3,27640.9
2015-05-07,1.13392800,1.13906000,1.12382000,1.13414700,4401.5,17924.06,4112.2,27290.0
2015-05-08,1.12450500,1.12890000,1.11851900,1.12469500,4458.6,18191.11,4205.9,27577.3
2015-05-11,1.11969500,1.12029800,1.11346100,1.11940700,4438.6,18105.17,4333.6,27718.2
2015-05-12,1.11460400,1.12779000,1.11359800,1.11444200,4420.6,18068.23,4401.2,27407.2
2015-05-13,1.12189400,1.13828100,1.12055000,1.12214600,4426.6,18060.49,4375.8,27249.3
2015-05-14,1.13480300,1.14437900,1.13422400,1.13504800,4495.0,18252.24,4378.3,27286.6
2015-05-15,1.14039400,1.14510000,1.13247000,1.14049800,4494.3,18272.56,4308.7,27822.3
2015-05-18,1.14440000,1.14470000,1.13387900,1.14450500,4513.0,18298.88,4283.5,27591.3
2015-05-19,1.13254100,1.13261800,1.11210000,1.13261800,4503.7,18312.39,4417.6,27693.5
2015-05-20,1.11467800,1.11507600,1.10657400,1.11466600,4505.3,18285.40,4446.3,27585.1
2015-05-21,1.11030900,1.11800100,1.10858600,1.11007500,4529.5,18285.74,4529.4,27523.7
2015-05-22,1.11109900,1.12100000,1.10070000,1.11118500,4527.2,18232.02,4657.6,27992.8
2015-05-25,1.09921500,1.10100000,1.09607100,1.09930000,#N/A,#N/A,4813.8,#N/A
2015-05-26,1.09712900,1.09712900,1.08752000,1.09711700,4473.0,18041.54,4910.9,28249.9
2015-05-27,1.08875500,1.09300000,1.08220000,1.08888600,4546.1,18162.99,4941.7,28081.2
2015-05-28,1.08980000,1.09500000,1.08688000,1.09000100,4535.7,18126.12,4620.3,27454.3
2015-05-29,1.09579400,1.10035000,1.09291100,1.09603500,4508.3,18010.68,4611.7,27424.2
2015-06-01,1.09590200,1.09800000,1.08889000,1.09579400,4521.9,18040.37,4828.7,27597.2
2015-06-02,1.09227500,1.11663000,1.09194100,1.09229900,4508.9,18011.94,4910.5,27466.7
2015-06-03,1.11482700,1.12832900,1.10867900,1.11500100,4519.9,18076.27,4910.0,27657.5
2015-06-04,1.12622800,1.13760500,1.12326000,1.12578400,4487.0,17905.58,4947.1,27551.9
2015-06-05,1.12160400,1.12802000,1.10518000,1.12078700,4477.2,17849.46,5023.1,27260.2
2015-06-08,1.11054300,1.12428000,1.10880700,1.11081500,4431.5,17766.55,5131.9,27316.3
2015-06-09,1.12819700,1.13396900,1.12167000,1.12809500,4427.6,17764.04,5113.5,26989.5
2015-06-10,1.12933100,1.13820000,1.12666000,1.12990500,4485.5,18000.40,5106.0,26687.6
2015-06-11,1.13129900,1.13205400,1.11888000,1.13119600,4488.5,18039.37,5121.6,26907.8
2015-06-12,1.12450500,1.12933000,1.11525000,1.12406300,4453.8,17898.84,5166.4,27280.5
2015-06-15,1.12179300,1.12581100,1.11915000,1.12199400,4432.9,17791.17,5063.0,26861.8
2015-06-16,1.12770100,1.13301000,1.12116000,1.12770100,4455.9,17904.48,4887.4,26566.7
2015-06-17,1.12424000,1.12911000,1.12294900,1.12420200,4469.0,17935.74,4967.9,26753.8
2015-06-18,1.13641500,1.14284000,1.13410100,1.13699700,4531.9,18115.84,4785.4,26694.7
2015-06-19,1.13729400,1.13879700,1.12959900,1.13707400,4513.4,18015.95,4478.4,26760.5
2015-06-22,1.13623500,1.14100000,1.13160100,1.13729400,4544.0,18119.78,#N/A,27080.8
2015-06-23,1.13462300,1.13462300,1.11377100,1.13490600,4548.7,18144.07,4576.5,27333.5
2015-06-24,1.11770600,1.12400000,1.11628300,1.11721900,4524.6,17966.07,4690.1,27405.0
2015-06-25,1.12071200,1.12241000,1.11567000,1.12069900,4514.0,17890.36,4527.8,27145.8
2015-06-26,1.12038500,1.12200000,1.11363000,1.12029800,4484.3,17946.68,4192.9,26663.9
2015-06-29,1.09829800,1.11974100,1.09829800,1.09750200,4379.9,17596.35,4053.0,25967.0
2015-06-30,1.12160400,1.12388000,1.11230000,1.12229700,4396.8,17619.51,4277.2,26250.0
2015-07-01,1.11349900,1.11675900,1.10612000,1.11349900,4429.2,17757.91,4053.7,#N/A
2015-07-02,1.10370400,1.11216000,1.10370400,1.10336300,4433.4,17730.11,3912.8,26282.3
2015-07-03,1.10859800,1.11199900,1.10827000,1.10869700,#N/A,#N/A,3686.9,26064.1
2015-07-06,1.09979500,1.10914100,1.09979500,1.09950500,4418.7,17683.58,3775.9,25236.3
2015-07-07,1.10480200,1.10526500,1.09168000,1.10489900,4429.1,17776.91,3727.1,24975.3
2015-07-08,1.10099400,1.10901000,1.09750200,1.10099400,4351.6,17515.42,3507.2,23516.6
2015-07-09,1.10723600,1.11162000,1.10229000,1.10710100,4352.0,17548.62,3709.3,24392.8
2015-07-10,1.10630500,1.12200000,1.10562000,1.10630500,4420.1,17760.41,3877.8,24901.3
2015-07-13,1.11290400,1.11975900,1.10077000,1.11290400,4494.5,17977.68,3970.4,25224.0
2015-07-14,1.09851500,1.10740000,1.09685000,1.09904600,4523.5,18053.58,3924.5,25120.9
2015-07-15,1.10089700,1.10400000,1.09361000,1.10080000,4528.4,18050.17,3805.7,25055.8
2015-07-16,1.09388800,1.09500000,1.08594000,1.09435500,4594.9,18120.25,3823.2,25162.8
2015-07-17,1.08860100,1.09100000,1.08439100,1.08860100,4661.6,18086.45,3957.4,25415.3
2015-07-20,1.08329500,1.08720000,1.08215700,1.08302500,4679.7,18100.41,3992.1,25404.8
2015-07-21,1.08348200,1.09407000,1.08127000,1.08354100,4674.4,17919.29,4017.7,25536.4
2015-07-22,1.09390000,1.09700000,1.08814000,1.09399600,4623.2,17851.04,4026.0,25282.6
2015-07-23,1.09270500,1.10200000,1.09239500,1.09270500,4602.8,17731.92,4123.9,25398.8
2015-07-24,1.09884100,1.09960200,1.09279000,1.09890100,4557.4,17568.53,4070.9,25128.5
2015-07-27,1.09740600,1.11299900,1.09740600,1.09723700,4519.1,17440.59,3725.6,24352.0
2015-07-28,1.10910200,1.11010000,1.10230000,1.10900400,4560.2,17630.27,3663.0,24503.9
2015-07-29,1.10655000,1.10859800,1.10142000,1.10659900,4581.6,17751.39,3789.2,24619.4
2015-07-30,1.09839400,1.09900000,1.09113000,1.09840600,4598.6,17745.98,3705.8,24498.0
2015-07-31,1.09417600,1.11103000,1.09239000,1.09392400,4588.9,17689.86,3663.7,24636.3
2015-08-03,1.09690000,1.09954000,1.09440000,1.09690000,4580.5,17598.20,3622.9,24411.4
2015-08-04,1.09539800,1.09960000,1.09335000,1.09560200,4567.5,17550.69,3756.5,24406.1
2015-08-05,1.08860100,1.09187900,1.08503100,1.08889800,4602.2,17540.47,3694.6,24514.2
2015-08-06,1.09040500,1.09346000,1.08775000,1.09031000,4528.5,17419.75,3661.5,24375.3
2015-08-07,1.09220400,1.09686100,1.08591000,1.09270500,4520.1,17373.38,3744.2,24552.5
2015-08-10,1.09590200,1.10000000,1.09271000,1.09650300,4573.1,17615.17,3928.4,24521.1
2015-08-11,1.10179500,1.10859000,1.09615000,1.10169800,4514.0,17402.84,3927.9,24498.2
2015-08-12,1.10437400,1.12103000,1.10330200,1.10420400,4528.2,17402.51,3886.3,23916.0
2015-08-13,1.11558600,1.11890600,1.10818100,1.11609600,4519.3,17408.25,3954.6,24018.8
2015-08-14,1.11589700,1.11900000,1.11011000,1.11609600,4530.7,17477.40,3965.3,23991.0
2015-08-17,1.10949600,1.11259900,1.10625000,1.10929900,4566.4,17545.18,3993.7,23814.7
2015-08-18,1.10771400,1.11000000,1.10219000,1.10780000,4542.1,17511.34,3748.2,23475.0
2015-08-19,1.10309500,1.10800000,1.10204000,1.10308300,4510.9,17348.73,3794.1,23167.8
2015-08-20,1.11200100,1.12200000,1.11084000,1.11180300,4385.1,16990.69,3664.3,22757.5
2015-08-21,1.12359500,1.13691000,1.12320400,1.12369700,4197.3,16459.75,3507.7,22409.6
2015-08-24,1.13779900,1.17060000,1.13729400,1.13769500,4038.6,15871.35,3209.9,21251.6
2015-08-25,1.15823900,1.15900000,1.14003000,1.15830600,4016.3,15666.44,2965.0,21405.0
2015-08-26,1.15548200,1.15589600,1.13550000,1.15509500,4219.6,16285.51,2927.3,21080.4
2015-08-27,1.13395400,1.13616000,1.12116000,1.13400500,4324.8,16654.77,3083.6,21838.5
2015-08-28,1.12450500,1.13100000,1.11567000,1.12479600,4329.1,16643.01,3232.4,21612.4
2015-08-31,1.12117700,1.12640000,1.11859000,1.12140300,4274.6,16528.03,3206.0,21670.6
2015-09-01,1.12259900,1.13323100,1.12253600,1.12258600,4142.6,16058.35,3166.6,21185.4
2015-09-02,1.12962400,1.13000000,1.12229000,1.12934400,4256.2,16351.38,3160.2,20934.9
2015-09-03,1.12150400,1.12500000,1.10897000,1.12160400,4234.6,16374.76,#N/A,#N/A
2015-09-04,1.11259500,1.11600000,1.10946000,1.11259500,4184.7,16102.38,#N/A,20840.6
2015-09-07,1.11589700,1.11800100,1.11242000,1.11520000,#N/A,#N/A,3080.4,20583.5
2015-09-08,1.11589700,1.12300000,1.11537100,1.11639500,4303.5,16492.68,3170.5,21259.0
2015-09-09,1.12080000,1.12100000,1.11332000,1.12073700,4253.5,16253.57,3243.1,22131.3
2015-09-10,1.12194400,1.12800000,1.11748900,1.12207000,4296.3,16330.40,3197.9,21562.5
2015-09-11,1.12828600,1.13422000,1.12558000,1.12908900,4323.2,16433.09,3200.2,21504.4
2015-09-14,1.13440400,1.13721000,1.12877000,1.13440400,4308.8,16370.96,3114.8,21561.9
2015-09-15,1.13109400,1.13300300,1.12598000,1.13076100,4360.3,16599.85,3005.2,21455.2
2015-09-16,1.12729400,1.13116000,1.12150000,1.12718000,4383.7,16739.95,3152.3,21966.7
2015-09-17,1.12939500,1.13400000,1.12879600,1.12920300,4385.0,16674.74,3086.1,21854.6
2015-09-18,1.14060200,1.14600000,1.13517000,1.14009500,4323.9,16384.58,3097.9,21920.8
2015-09-21,1.12930500,1.13299900,1.11839100,1.12920300,4336.1,16510.19,3156.5,21756.9
2015-09-22,1.11909400,1.12100000,1.11308000,1.11909400,4274.1,16330.47,3185.6,21796.6
2015-09-23,1.11219900,1.11906000,1.11067900,1.11207500,4273.5,16279.89,3115.9,21302.9
2015-09-24,1.11880600,1.12961000,1.11667000,1.11899400,4261.1,16201.32,3142.7,21096.0
2015-09-25,1.11811800,1.12043900,1.11183000,1.11789300,4224.7,16314.67,3092.3,21186.3
2015-09-28,1.12004700,1.12414000,1.11521000,1.12017200,4103.5,16001.89,3100.8,#N/A
2015-09-29,1.12335600,1.12803000,1.11948000,1.12310300,4083.4,16049.13,3038.1,20556.6
2015-09-30,1.12540400,1.12620200,1.11580000,1.12559400,4181.1,16284.70,3052.8,20846.3
2015-10-01,1.11715600,1.12100000,1.11389600,1.11720600,4193.0,16272.01,#N/A,#N/A
2015-10-02,1.11949500,1.13153000,1.11518000,1.11934400,4267.5,16472.37,#N/A,21506.1
2015-10-05,1.12214600,1.12879900,1.11969500,1.12270000,4331.4,16776.43,#N/A,21854.5
2015-10-06,1.11979600,1.12800000,1.11760600,1.11952000,4306.7,16790.19,#N/A,21831.6
2015-10-07,1.12729400,1.12842600,1.12141900,1.12679900,4333.5,16912.29,#N/A,22515.8
2015-10-08,1.12420200,1.13131000,1.12397400,1.12400000,4350.1,17050.75,3143.4,22354.9
2015-10-09,1.12860500,1.13787000,1.12700200,1.12869400,4370.0,17084.49,3183.2,22458.8
2015-10-12,1.13690600,1.14000000,1.13584000,1.13699700,4382.6,17131.86,3287.7,22730.9
2015-10-13,1.13539600,1.14100000,1.13470000,1.13555100,4352.9,17081.89,3293.2,22600.5
2015-10-14,1.13851100,1.14500100,1.13851100,1.13849800,4346.9,16924.75,3262.4,22439.9
2015-10-15,1.14750000,1.14942000,1.13653000,1.14755200,4418.2,17141.75,3338.1,22888.2
2015-10-16,1.13669900,1.14000000,1.13394000,1.13681600,4438.6,17215.97,3391.4,23067.4
2015-10-19,1.13600200,1.13800000,1.13084900,1.13610500,4462.1,17230.54,3386.7,23075.6
2015-10-20,1.13319600,1.13900000,1.13258000,1.13290100,4438.2,17217.11,3425.3,22989.2
2015-10-21,1.13560200,1.13780000,1.13380000,1.13539600,4413.5,17168.61,3320.7,#N/A
2015-10-22,1.13470000,1.13520300,1.11380000,1.13480300,4503.2,17489.16,3368.7,22845.4
2015-10-23,1.10840200,1.11409400,1.10110300,1.10809500,4624.1,17646.70,3412.4,23151.9
2015-10-26,1.10203800,1.10600000,1.10060000,1.10203800,4630.9,17623.05,3429.6,23116.3
2015-10-27,1.10609700,1.10780000,1.10320000,1.10659900,4639.2,17581.43,3434.3,23142.7
2015-10-28,1.10359400,1.11000000,1.10270600,1.10370400,4678.6,17779.52,3375.2,22956.6
2015-10-29,1.09259800,1.09820000,1.09100000,1.09289600,4670.8,17755.80,3387.3,22819.9
2015-10-30,1.09920300,1.10720000,1.09699600,1.09938400,4648.8,17663.54,3382.6,22640.0
2015-11-02,1.10249900,1.10600000,1.10040100,1.10259700,4703.9,17828.76,3325.1,22370.0
2015-11-03,1.10169800,1.10320000,1.09380000,1.10160100,4719.0,17918.15,3316.7,22568.4
2015-11-04,1.09650300,1.09669600,1.08480000,1.09639500,4717.5,17867.58,3459.6,23053.6
