Date,Open,High,Low,Close,Adj Close,Momentum,Average,Range,OHLC Price
2004-01-15,1.265599,1.267106,1.256897,1.260097,1.260097,0.005502,1.2620015,0.010209,1.26242475
2004-01-16,1.260001,1.261002,1.2364,1.239803,1.239803,0.020198,1.248701,0.024602,1.2493015
2004-01-19,1.238697,1.242406,1.234004,1.235407,1.235407,0.00329,1.238205,0.008402,1.2376285
2004-01-20,1.235102,1.260208,1.234995,1.258907,1.258907,-0.023805,1.2476015,0.025213,1.247303
2004-01-21,1.258099,1.266994,1.256597,1.265903,1.265903,-0.007804,1.2617955,0.010397,1.26189825
2004-01-22,1.265807,1.274892,1.264494,1.272508,1.272508,-0.006701,1.269693,0.010398,1.26942525
2004-01-23,1.272394,1.277596,1.257008,1.258305,1.258305,0.014089,1.267302,0.020588,1.26632575
2004-01-26,1.257498,1.261098,1.246106,1.248798,1.248798,0.0087,1.253602,0.014992,1.253375
2004-01-27,1.248595,1.265999,1.244694,1.263695,1.263695,-0.0151,1.2553465,0.021305,1.25574575
2004-01-28,1.263408,1.264398,1.242005,1.244199,1.244199,0.019209,1.2532015,0.022393,1.2535025
2004-01-29,1.244106,1.252693,1.237103,1.241003,1.241003,0.003103,1.244898,0.01559,1.24372625
2004-01-30,1.241003,1.248502,1.235498,1.246805,1.246805,-0.005802,1.242,0.013004,1.242952
2004-02-02,1.247598,1.248206,1.239603,1.243302,1.243302,0.004296,1.2439045,0.008603,1.24467725
2004-02-03,1.253793,1.256108,1.2505,1.253494,1.253494,0.000299,1.253304,0.005608,1.25347375
2004-02-04,1.254595,1.256108,1.2505,1.253997,1.253997,0.000598,1.253304,0.005608,1.2538
2004-02-05,1.253793,1.2636,1.252395,1.257197,1.257197,-0.003404,1.2579975,0.011205,1.25674625
2004-02-06,1.257008,1.272605,1.251894,1.270002,1.270002,-0.012994,1.2622495,0.020711,1.26287725
2004-02-09,1.265502,1.275705,1.265502,1.269406,1.269406,-0.003904,1.2706035,0.010203,1.26902875
2004-02-10,1.269293,1.278707,1.267395,1.268504,1.268504,0.000789,1.273051,0.011312,1.27097475
2004-02-11,1.268295,1.284703,1.265807,1.283005,1.283005,-0.01471,1.275255,0.018896,1.2754525
2004-02-12,1.283302,1.284703,1.279607,1.281805,1.281805,0.001497,1.282155,0.005096,1.28235425
2004-02-13,1.281706,1.288992,1.272508,1.272799,1.272799,0.008907,1.28075,0.016484,1.27900125
2004-02-16,1.272993,1.279001,1.2722,1.276503,1.276503,-0.00351,1.2756005,0.006801,1.27517425
2004-02-17,1.276406,1.287797,1.276308,1.285793,1.285793,-0.009387,1.2820525,0.011489,1.281576
2004-02-18,1.286306,1.292207,1.266592,1.272508,1.272508,0.013798,1.2793995,0.025615,1.27940325
2004-02-19,1.272896,1.276699,1.265999,1.275705,1.275705,-0.002809,1.271349,0.0107,1.27282475
2004-02-20,1.275803,1.276096,1.250297,1.254202,1.254202,0.021601,1.2631965,0.025799,1.2640995
2004-02-23,1.250094,1.259398,1.245702,1.257197,1.257197,-0.007103,1.25255,0.013696,1.25309775
2004-02-24,1.257197,1.2711,1.252897,1.267797,1.267797,-0.0106,1.2619985,0.018203,1.26224775
2004-02-25,1.267893,1.270406,1.248393,1.249703,1.249703,0.01819,1.2593995,0.022013,1.25909875
2004-02-26,1.250094,1.251799,1.239695,1.244803,1.244803,0.005291,1.245747,0.012104,1.24659775
2004-02-27,1.244803,1.250704,1.238099,1.249407,1.249407,-0.004604,1.2444015,0.012605,1.24575325
2004-03-01,1.253903,1.254107,1.242993,1.244803,1.244803,0.0091,1.24855,0.011114,1.2489515
2004-03-02,1.245004,1.245004,1.220301,1.220405,1.220405,0.024599,1.2326525,0.024703,1.2326785
2004-03-03,1.220197,1.222001,1.206899,1.219096,1.219096,0.001101,1.21445,0.015102,1.21704825
2004-03-04,1.219393,1.224095,1.2143,1.220703,1.220703,-0.00131,1.2191975,0.009795,1.21962275
2004-03-05,1.220495,1.242699,1.217997,1.236797,1.236797,-0.016302,1.230348,0.024702,1.229497
2004-03-08,1.236507,1.242607,1.234598,1.242607,1.242607,-0.0061,1.2386025,0.008009,1.23907975
2004-03-09,1.242607,1.246401,1.228697,1.231906,1.231906,0.010701,1.237549,0.017704,1.23740275
2004-03-10,1.242607,1.246401,1.220703,1.223197,1.223197,0.01941,1.233552,0.025698,1.233227
2004-03-11,1.223197,1.238007,1.217404,1.235102,1.235102,-0.011905,1.2277055,0.020603,1.2284275
2004-03-12,1.234995,1.235407,1.217893,1.222404,1.222404,0.012591,1.22665,0.017514,1.22767475
2004-03-15,1.221404,1.231406,1.2213,1.227205,1.227205,-0.005801,1.226353,0.010106,1.22532875
2004-03-16,1.226904,1.237195,1.224605,1.226106,1.226106,0.000798,1.2309,0.01259,1.2287025
2004-03-17,1.226001,1.229196,1.218294,1.222703,1.222703,0.003298,1.223745,0.010902,1.2240485
2004-03-18,1.222703,1.241897,1.222599,1.238896,1.238896,-0.016193,1.232248,0.019298,1.23152375
2004-03-19,1.238697,1.240695,1.226407,1.226904,1.226904,0.011793,1.233551,0.014288,1.23317575
2004-03-22,1.227702,1.239603,1.222703,1.234598,1.234598,-0.006896,1.231153,0.0169,1.2311515
2004-03-23,1.234598,1.236996,1.227295,1.234507,1.234507,0.000091,1.2321455,0.009701,1.233349
2004-03-24,1.234598,1.236996,1.211094,1.213902,1.213902,0.020696,1.224045,0.025902,1.2241475
2004-03-25,1.214005,1.219706,1.2108,1.213695,1.213695,0.00031,1.215253,0.008906,1.2145515
2004-03-26,1.213799,1.221001,1.209,1.212695,1.212695,0.001104,1.2150005,0.012001,1.21412375
2004-03-29,1.211402,1.217004,1.206505,1.216604,1.216604,-0.005202,1.2117545,0.010499,1.21287875
2004-03-30,1.216604,1.222599,1.215599,1.218502,1.218502,-0.001898,1.219099,0.007,1.218326
2004-03-31,1.218205,1.232195,1.217597,1.2313,1.2313,-0.013095,1.224896,0.014598,1.22482425
2004-04-01,1.231194,1.238497,1.225896,1.236507,1.236507,-0.005313,1.2321965,0.012601,1.2330235
2004-04-02,1.236598,1.237195,1.2108,1.2129,1.2129,0.023698,1.2239975,0.026395,1.22437325
2004-04-05,1.211504,1.212606,1.198998,1.201302,1.201302,0.010202,1.205802,0.013608,1.2061025
2004-04-06,1.201793,1.214595,1.198897,1.213106,1.213106,-0.011313,1.206746,0.015698,1.20709775
2004-04-07,1.213003,1.219795,1.205894,1.216604,1.216604,-0.003601,1.2128445,0.013901,1.213824
2004-04-08,1.216397,1.221702,1.206695,1.2077,1.2077,0.008697,1.2141985,0.015007,1.2131235
2004-04-09,1.207904,1.211299,1.206695,1.208605,1.208605,-0.000701,1.208997,0.004604,1.20862575
2004-04-12,1.209102,1.209599,1.205807,1.207307,1.207307,0.001795,1.207703,0.003792,1.20795375
2004-04-13,1.207307,1.208299,1.191001,1.193802,1.193802,0.013505,1.19965,0.017298,1.20010225
2004-04-14,1.193503,1.197304,1.187705,1.1947,1.1947,-0.001197,1.1925045,0.009599,1.193303
2004-04-15,1.1946,1.198998,1.189994,1.198696,1.198696,-0.004096,1.194496,0.009004,1.195572
2004-04-16,1.198796,1.204805,1.193104,1.200293,1.200293,-0.001497,1.1989545,0.011701,1.1992495
2004-04-19,1.201995,1.207802,1.200293,1.200696,1.200696,0.001299,1.2040475,0.007509,1.2026965
2004-04-20,1.198796,1.201995,1.182802,1.184806,1.184806,0.01399,1.1923985,0.019193,1.19209975
2004-04-21,1.184806,1.191199,1.182103,1.181,1.181,0.003806,1.186651,0.009096,1.184777
2004-04-22,1.180693,1.193104,1.179106,1.192506,1.192506,-0.011813,1.186105,0.013998,1.18635225
2004-04-23,1.192293,1.193902,1.180206,1.185003,1.185003,0.00729,1.187054,0.013696,1.187851
2004-04-26,1.180094,1.188693,1.176498,1.186197,1.186197,-0.006103,1.1825955,0.012195,1.1828705
2004-04-27,1.186296,1.1946,1.183698,1.192905,1.192905,-0.006609,1.189149,0.010902,1.18937475
2004-04-28,1.193104,1.194401,1.182802,1.184301,1.184301,0.008803,1.1886015,0.011599,1.188652
2004-04-29,1.184301,1.198495,1.180805,1.196001,1.196001,-0.0117,1.18965,0.01769,1.1899005
2004-04-30,1.1959,1.200495,1.192905,1.198294,1.198294,-0.002394,1.1967,0.00759,1.1968985
2004-05-03,1.1994,1.199803,1.192506,1.193602,1.193602,0.005798,1.1961545,0.007297,1.19632775
2004-05-04,1.193602,1.211695,1.193503,1.210507,1.210507,-0.016905,1.202599,0.018192,1.20232675
2004-05-05,1.210507,1.217804,1.2102,1.215894,1.215894,-0.005387,1.214002,0.007604,1.21360125
2004-05-06,1.215894,1.217493,1.206899,1.2077,1.2077,0.008194,1.212196,0.010594,1.2119965
2004-05-07,1.207802,1.208693,1.187493,1.188001,1.188001,0.019801,1.198093,0.0212,1.19799725
2004-05-10,1.189499,1.189499,1.1816,1.184596,1.184596,0.004903,1.1855495,0.007899,1.1862985
2004-05-11,1.184596,1.189103,1.179607,1.188199,1.188199,-0.003603,1.184355,0.009496,1.18537625
2004-05-12,1.188001,1.194101,1.183796,1.190505,1.190505,-0.002504,1.1889485,0.010305,1.18910075
2004-05-13,1.190703,1.193104,1.177995,1.180401,1.180401,0.010302,1.1855495,0.015109,1.18555075
2004-05-14,1.180401,1.1894,1.178898,1.188199,1.188199,-0.007798,1.184149,0.010502,1.1842245
2004-05-17,1.189499,1.205894,1.188199,1.202501,1.202501,-0.013002,1.1970465,0.017695,1.19652325
2004-05-18,1.2024,1.203804,1.193602,1.194501,1.194501,0.007899,1.198703,0.010202,1.19857675
2004-05-19,1.194401,1.203905,1.194401,1.200394,1.200394,-0.005993,1.199153,0.009504,1.19827525
2004-05-20,1.200394,1.201403,1.190094,1.1957,1.1957,0.004694,1.1957485,0.011309,1.19689775
2004-05-21,1.1959,1.206797,1.1957,1.202805,1.202805,-0.006905,1.2012485,0.011097,1.2003005
2004-05-24,1.200106,1.202501,1.193902,1.199904,1.199904,0.000202,1.1982015,0.008599,1.19910325
2004-05-25,1.199803,1.212606,1.198796,1.210097,1.210097,-0.010294,1.205701,0.01381,1.2053255
2004-05-26,1.210097,1.214005,1.208795,1.211094,1.211094,-0.000997,1.2114,0.00521,1.21099775
2004-05-27,1.211006,1.228607,1.209307,1.227596,1.227596,-0.01659,1.218957,0.0193,1.219129
2004-05-28,1.227295,1.229407,1.220703,1.221807,1.221807,0.005488,1.225055,0.008704,1.224803
2004-05-31,1.224005,1.2245,1.218205,1.219899,1.219899,0.004106,1.2213525,0.006295,1.22165225
2004-06-01,1.219899,1.226497,1.215998,1.2245,1.2245,-0.004601,1.2212475,0.010499,1.2217235
2004-06-02,1.224605,1.230497,1.221001,1.221896,1.221896,0.002709,1.225749,0.009496,1.22449975
2004-06-03,1.221896,1.225205,1.217597,1.222105,1.222105,-0.000209,1.221401,0.007608,1.22170075
2004-06-04,1.221896,1.229997,1.218606,1.227506,1.227506,-0.00561,1.2243015,0.011391,1.22450125
2004-06-07,1.2318,1.234004,1.230906,1.2318,1.2318,0,1.232455,0.003098,1.2321275
2004-06-08,1.232407,1.234995,1.224995,1.226106,1.226106,0.006301,1.229995,0.01,1.22962575
2004-06-09,1.226196,1.227506,1.202805,1.204297,1.204297,0.021899,1.2151555,0.024701,1.215201
2004-06-10,1.2045,1.211607,1.203297,1.210903,1.210903,-0.006403,1.207452,0.00831,1.20757675
2004-06-11,1.210507,1.211094,1.197103,1.201504,1.201504,0.009003,1.2040985,0.013991,1.205052
2004-06-14,1.196802,1.208795,1.1957,1.2062,1.2062,-0.009398,1.2022475,0.013095,1.20187425
2004-06-15,1.205807,1.217093,1.203398,1.216604,1.216604,-0.010797,1.2102455,0.013695,1.2107255
2004-06-16,1.216604,1.216797,1.198696,1.200696,1.200696,0.015908,1.2077465,0.018101,1.20819825
2004-06-17,1.200495,1.207598,1.199702,1.203398,1.203398,-0.002903,1.20365,0.007896,1.20279825
2004-06-18,1.203297,1.214904,1.197806,1.214506,1.214506,-0.011209,1.206355,0.017098,1.20762825
2004-06-21,1.213799,1.214595,1.208094,1.212606,1.212606,0.001193,1.2113445,0.006501,1.2122735
2004-06-22,1.212503,1.213195,1.207001,1.212195,1.212195,0.000308,1.210098,0.006194,1.2112235
2004-06-23,1.212106,1.219007,1.207307,1.208605,1.208605,0.003501,1.213157,0.0117,1.21175625
2004-06-24,1.208795,1.219007,1.204602,1.217404,1.217404,-0.008609,1.2118045,0.014405,1.212452
2004-06-25,1.217093,1.220301,1.211299,1.220301,1.220301,-0.003208,1.2158,0.009002,1.2172485
2004-06-28,1.217493,1.222703,1.212797,1.218695,1.218695,-0.001202,1.21775,0.009906,1.217922
2004-06-29,1.218695,1.219096,1.207496,1.209804,1.209804,0.008891,1.213296,0.0116,1.21377275
2004-06-30,1.209497,1.220301,1.206797,1.218398,1.218398,-0.008901,1.213549,0.013504,1.21374825
2004-07-01,1.218294,1.220807,1.213902,1.216205,1.216205,0.002089,1.2173545,0.006905,1.217302
2004-07-02,1.216205,1.233,1.214904,1.231103,1.231103,-0.014898,1.223952,0.018096,1.223803
2004-07-05,1.233,1.233198,1.227506,1.229997,1.229997,0.003003,1.230352,0.005692,1.23092525
2004-07-06,1.229997,1.232894,1.227099,1.228501,1.228501,0.001496,1.2299965,0.005795,1.22962275
2004-07-07,1.228396,1.238804,1.227807,1.237103,1.237103,-0.008707,1.2333055,0.010997,1.2330275
2004-07-08,1.236996,1.240295,1.234294,1.239495,1.239495,-0.002499,1.2372945,0.006001,1.23777
2004-07-09,1.239695,1.242406,1.237394,1.241897,1.241897,-0.002202,1.2399,0.005012,1.240348
2004-07-12,1.241203,1.243595,1.238697,1.240803,1.240803,0.0004,1.241146,0.004898,1.2410745
2004-07-13,1.240402,1.241203,1.230406,1.233304,1.233304,0.007098,1.2358045,0.010797,1.23632875
2004-07-14,1.233304,1.242005,1.232499,1.238497,1.238497,-0.005193,1.237252,0.009506,1.23657625
2004-07-15,1.238497,1.239203,1.233502,1.235605,1.235605,0.002892,1.2363525,0.005701,1.23670175
2004-07-16,1.235804,1.245997,1.233304,1.245594,1.245594,-0.00979,1.2396505,0.012693,1.24017475
2004-07-19,1.245501,1.246401,1.240495,1.243998,1.243998,0.001503,1.243448,0.005906,1.24409875
2004-07-20,1.243797,1.245594,1.230996,1.233395,1.233395,0.010402,1.238295,0.014598,1.2384455
2004-07-21,1.233502,1.234903,1.221493,1.226302,1.226302,0.0072,1.228198,0.01341,1.22905
2004-07-22,1.226106,1.228999,1.2239,1.225595,1.225595,0.000511,1.2264495,0.005099,1.22615
2004-07-23,1.225806,1.226693,1.209204,1.209599,1.209599,0.016207,1.2179485,0.017489,1.2178255
2004-07-26,1.2108,1.217004,1.209307,1.213902,1.213902,-0.003102,1.2131555,0.007697,1.21275325
2004-07-27,1.214196,1.219007,1.204007,1.206404,1.206404,0.007792,1.211507,0.015,1.2109035
2004-07-28,1.206302,1.207904,1.200999,1.204398,1.204398,0.001904,1.2044515,0.006905,1.20490075
2004-07-29,1.204602,1.209497,1.199803,1.203804,1.203804,0.000798,1.20465,0.009694,1.2044265
2004-07-30,1.203804,1.211607,1.200495,1.201605,1.201605,0.002199,1.206051,0.011112,1.20437775
2004-08-02,1.204195,1.209395,1.201995,1.202198,1.202198,0.001997,1.205695,0.0074,1.20444575
2004-08-03,1.202198,1.207802,1.200206,1.205298,1.205298,-0.0031,1.204004,0.007596,1.203876
2004-08-04,1.205298,1.206593,1.197504,1.205996,1.205996,-0.000698,1.2020485,0.009089,1.20384775
2004-08-05,1.205894,1.207496,1.202993,1.205197,1.205197,0.000697,1.2052445,0.004503,1.205395
2004-08-06,1.205705,1.2308,1.204906,1.2308,1.2308,-0.025095,1.217853,0.025894,1.21805275
2004-08-09,1.226994,1.229105,1.2251,1.227295,1.227295,-0.000301,1.2271025,0.004005,1.2271235
2004-08-10,1.227807,1.231997,1.222404,1.223601,1.223601,0.004206,1.2272005,0.009593,1.22645225
2004-08-11,1.223795,1.2248,1.219899,1.222195,1.222195,0.0016,1.2223495,0.004901,1.22267225
2004-08-12,1.222195,1.229105,1.221896,1.2239,1.2239,-0.001705,1.2255005,0.007209,1.224274
2004-08-13,1.224005,1.2379,1.218502,1.237593,1.237593,-0.013588,1.228201,0.019398,1.2295
2004-08-16,1.238099,1.238099,1.232499,1.235895,1.235895,0.002204,1.235299,0.0056,1.236148
2004-08-17,1.235804,1.2379,1.231694,1.234507,1.234507,0.001297,1.234797,0.006206,1.23497625
2004-08-18,1.234797,1.236507,1.229302,1.234004,1.234004,0.000793,1.2329045,0.007205,1.2336525
2004-08-19,1.234096,1.2379,1.233593,1.237195,1.237195,-0.003099,1.2357465,0.004307,1.235696
2004-08-20,1.237302,1.238497,1.228501,1.232195,1.232195,0.005107,1.233499,0.009996,1.23412375
2004-08-23,1.2308,1.2318,1.213401,1.2152,1.2152,0.0156,1.2226005,0.018399,1.22280025
2004-08-24,1.215096,1.216693,1.206695,1.208196,1.208196,0.0069,1.211694,0.009998,1.21167
2004-08-25,1.208094,1.211299,1.205705,1.208605,1.208605,-0.000511,1.208502,0.005594,1.20842575
2004-08-26,1.208401,1.211402,1.205604,1.209907,1.209907,-0.001506,1.208503,0.005798,1.2088285
2004-08-27,1.209907,1.213695,1.200898,1.201995,1.201995,0.007912,1.2072965,0.012797,1.20662375
2004-08-30,1.201706,1.206695,1.199199,1.204906,1.204906,-0.0032,1.202947,0.007496,1.2031265
2004-08-31,1.204906,1.219393,1.204703,1.217804,1.217804,-0.012898,1.212048,0.01469,1.2117015
2004-09-01,1.2177,1.222105,1.2152,1.219007,1.219007,-0.001307,1.2186525,0.006905,1.218503
2004-09-02,1.2192,1.220107,1.214506,1.2173,1.2173,0.0019,1.2173065,0.005601,1.21777825
2004-09-03,1.217493,1.218294,1.204602,1.205502,1.205502,0.011991,1.211448,0.013692,1.21147275
2004-09-06,1.206302,1.208299,1.205197,1.206593,1.206593,-0.000291,1.206748,0.003102,1.20659775
2004-09-07,1.206797,1.211299,1.205705,1.209907,1.209907,-0.00311,1.208502,0.005594,1.208427
2004-09-08,1.209907,1.219393,1.203297,1.218903,1.218903,-0.008996,1.211345,0.016096,1.212875
2004-09-09,1.219096,1.2245,1.216293,1.2242,1.2242,-0.005104,1.2203965,0.008207,1.22102225
2004-09-10,1.224395,1.230603,1.220599,1.227295,1.227295,-0.0029,1.225601,0.010004,1.225723
2004-09-13,1.228305,1.228894,1.222703,1.226407,1.226407,0.001898,1.2257985,0.006191,1.22657725
2004-09-14,1.226497,1.229498,1.223002,1.226001,1.226001,0.000496,1.22625,0.006496,1.2262495
2004-09-15,1.226106,1.226302,1.213902,1.215702,1.215702,0.010404,1.220102,0.0124,1.220503
2004-09-16,1.215702,1.219795,1.212503,1.219007,1.219007,-0.003305,1.216149,0.007292,1.21675175
2004-09-17,1.218903,1.222404,1.216293,1.218205,1.218205,0.000698,1.2193485,0.006111,1.21895125
2004-09-20,1.217493,1.218205,1.2129,1.217404,1.217404,0.000089,1.2155525,0.005305,1.2165005
2004-09-21,1.217196,1.234507,1.217196,1.232894,1.232894,-0.015698,1.2258515,0.017311,1.22544825
2004-09-22,1.232894,1.233198,1.223301,1.226693,1.226693,0.006201,1.2282495,0.009897,1.2290215
2004-09-23,1.226603,1.233395,1.226001,1.227205,1.227205,-0.000602,1.229698,0.007394,1.228301
2004-09-24,1.227205,1.235697,1.2248,1.227596,1.227596,-0.000391,1.2302485,0.010897,1.2288245
2004-09-27,1.228607,1.231497,1.225295,1.2308,1.2308,-0.002193,1.228396,0.006202,1.22904975
2004-09-28,1.230693,1.234903,1.228501,1.232104,1.232104,-0.001411,1.231702,0.006402,1.23155025
2004-09-29,1.231906,1.234202,1.229997,1.2337,1.2337,-0.001794,1.2320995,0.004205,1.23245125
2004-09-30,1.233806,1.2444,1.232104,1.243394,1.243394,-0.009588,1.238252,0.012296,1.238426
2004-10-01,1.243503,1.243797,1.238896,1.241496,1.241496,0.002007,1.2413465,0.004901,1.241923
2004-10-04,1.240202,1.240202,1.226407,1.228999,1.228999,0.011203,1.2333045,0.013795,1.2339525
2004-10-05,1.229105,1.233106,1.226798,1.231603,1.231603,-0.002498,1.229952,0.006308,1.230153
2004-10-06,1.231603,1.232407,1.226001,1.228094,1.228094,0.003509,1.229204,0.006406,1.22952625
2004-10-07,1.228199,1.2313,1.227702,1.229906,1.229906,-0.001707,1.229501,0.003598,1.22927675
2004-10-08,1.230194,1.243503,1.228894,1.241003,1.241003,-0.010809,1.2361985,0.014609,1.2358985
2004-10-11,1.241203,1.241604,1.237394,1.238405,1.238405,0.002798,1.239499,0.00421,1.2396515
2004-10-12,1.238405,1.238697,1.229302,1.232104,1.232104,0.006301,1.2339995,0.009395,1.234627
2004-10-13,1.232104,1.235193,1.223496,1.234903,1.234903,-0.002799,1.2293445,0.011697,1.231424
2004-10-14,1.234797,1.241604,1.232696,1.238896,1.238896,-0.004099,1.23715,0.008908,1.23699825
2004-10-15,1.239096,1.25,1.238206,1.247894,1.247894,-0.008798,1.244103,0.011794,1.243799
2004-10-18,1.248299,1.2534,1.246494,1.248907,1.248907,-0.000608,1.249947,0.006906,1.249275
2004-10-19,1.248798,1.252693,1.245501,1.251894,1.251894,-0.003096,1.249097,0.007192,1.2497215
2004-10-20,1.251204,1.262993,1.250094,1.257893,1.257893,-0.006689,1.2565435,0.012899,1.255546
2004-10-21,1.258004,1.265006,1.257498,1.262005,1.262005,-0.004001,1.261252,0.007508,1.26062825
2004-10-22,1.2621,1.269406,1.260398,1.2691,1.2691,-0.007,1.264902,0.009008,1.265251
2004-10-25,1.272993,1.283005,1.272799,1.281099,1.281099,-0.008106,1.277902,0.010206,1.277474
2004-10-26,1.281,1.284307,1.273399,1.276503,1.276503,0.004497,1.278853,0.010908,1.27880225
2004-10-27,1.276503,1.280902,1.269906,1.2706,1.2706,0.005903,1.275404,0.010996,1.27447775
2004-10-28,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2004-10-29,1.270793,1.279803,1.266207,1.279198,1.279198,-0.008405,1.273005,0.013596,1.27400025
2004-11-01,1.282808,1.282808,1.272103,1.2746,1.2746,0.008208,1.2774555,0.010705,1.27807975
2004-11-02,1.274697,1.275006,1.267106,1.272006,1.272006,0.002691,1.271056,0.0079,1.27220375
2004-11-03,1.271892,1.283203,1.266592,1.282495,1.282495,-0.010603,1.2748975,0.016611,1.2760455
2004-11-04,1.282199,1.289407,1.279705,1.2873,1.2873,-0.005101,1.284556,0.009702,1.28465275
2004-11-05,1.2873,1.297993,1.278494,1.296697,1.296697,-0.009397,1.2882435,0.019499,1.290121
2004-11-08,1.296395,1.298802,1.291005,1.290806,1.290806,0.005589,1.2949035,0.007797,1.294252
2004-11-09,1.291005,1.293795,1.288793,1.289907,1.289907,0.001098,1.291294,0.005002,1.290875
2004-11-10,1.290006,1.298398,1.286207,1.288593,1.288593,0.001413,1.2923025,0.012191,1.290801
2004-11-11,1.288394,1.292107,1.286306,1.291005,1.291005,-0.002611,1.2892065,0.005801,1.289453
2004-11-12,1.290806,1.298904,1.288593,1.297,1.297,-0.006194,1.2937485,0.010311,1.29382575
2004-11-15,1.299005,1.2999,1.292207,1.293996,1.293996,0.005009,1.2960535,0.007693,1.296277
2004-11-16,1.293695,1.299207,1.292307,1.296193,1.296193,-0.002498,1.295757,0.0069,1.2953505
2004-11-17,1.296092,1.304904,1.295505,1.303798,1.303798,-0.007706,1.3002045,0.009399,1.30007475
2004-11-18,1.303798,1.307292,1.294398,1.294901,1.294901,0.008897,1.300845,0.012894,1.30009725
2004-11-19,1.2948,1.306404,1.294197,1.3039,1.3039,-0.0091,1.3003005,0.012207,1.29982525
2004-11-22,1.302592,1.305193,1.301693,1.304002,1.304002,-0.00141,1.303443,0.0035,1.30337
2004-11-23,1.304206,1.310307,1.297993,1.309706,1.309706,-0.0055,1.30415,0.012314,1.305553
2004-11-24,1.309998,1.319105,1.308695,1.317801,1.317801,-0.007803,1.3139,0.01041,1.31389975
2004-11-25,1.318096,1.328304,1.316708,1.325803,1.325803,-0.007707,1.322506,0.011596,1.32222775
2004-11-26,1.325697,1.332907,1.319906,1.329504,1.329504,-0.003807,1.3264065,0.013001,1.3270035
2004-11-29,1.327193,1.3303,1.323399,1.326506,1.326506,0.000687,1.3268495,0.006901,1.3268495
2004-11-30,1.326295,1.332907,1.323907,1.329805,1.329805,-0.00351,1.328407,0.009,1.3282285
2004-12-01,1.329805,1.335702,1.328392,1.334597,1.334597,-0.004792,1.332047,0.00731,1.332124
2004-12-02,1.334793,1.337793,1.324802,1.326102,1.326102,0.008691,1.3312975,0.012991,1.3308725
2004-12-03,1.326295,1.346602,1.325908,1.346602,1.346602,-0.020307,1.336255,0.020694,1.33635175
2004-12-06,1.345008,1.345696,1.339208,1.339603,1.339603,0.005405,1.342452,0.006488,1.34237875
2004-12-07,1.339495,1.347001,1.339405,1.343093,1.343093,-0.003598,1.343203,0.007596,1.3422485
2004-12-08,1.343292,1.343292,1.321999,1.334508,1.334508,0.008784,1.3326455,0.021293,1.33577275
2004-12-09,1.334597,1.335898,1.325803,1.330406,1.330406,0.004191,1.3308505,0.010095,1.331676
2004-12-10,1.330194,1.330406,1.314994,1.321598,1.321598,0.008596,1.3227,0.015412,1.324298
2004-12-13,1.322297,1.332694,1.322104,1.332001,1.332001,-0.009704,1.327399,0.01059,1.327274
2004-12-14,1.332108,1.3328,1.326401,1.330902,1.330902,0.001206,1.3296005,0.006399,1.33055275
2004-12-15,1.330796,1.343797,1.326506,1.340393,1.340393,-0.009597,1.3351515,0.017291,1.335373
2004-12-16,1.340195,1.343003,1.321301,1.3251,1.3251,0.015095,1.332152,0.021702,1.33239975
2004-12-17,1.325399,1.332001,1.323206,1.331292,1.331292,-0.005893,1.3276035,0.008795,1.3279745
2004-12-20,1.331097,1.340896,1.330106,1.339208,1.339208,-0.008111,1.335501,0.01079,1.33532675
2004-12-21,1.339405,1.341004,1.335791,1.336898,1.336898,0.002507,1.3383975,0.005213,1.3382745
2004-12-22,1.336898,1.340303,1.334793,1.3391,1.3391,-0.002202,1.337548,0.00551,1.3377735
2004-12-23,1.3391,1.351808,1.338401,1.351205,1.351205,-0.012105,1.3451045,0.013407,1.3451285
2004-12-24,1.351406,1.354793,1.349,1.353803,1.353803,-0.002397,1.3518965,0.005793,1.3522505
2004-12-27,1.352795,1.364201,1.351899,1.362398,1.362398,-0.009603,1.35805,0.012302,1.35782325
2004-12-28,1.362194,1.364592,1.359398,1.359398,1.359398,0.002796,1.361995,0.005194,1.3613955
2004-12-29,1.359508,1.364498,1.356392,1.360692,1.360692,-0.001184,1.360445,0.008106,1.3602725
2004-12-30,1.3606,1.366008,1.358105,1.362806,1.362806,-0.002206,1.3620565,0.007903,1.36187975
2004-12-31,1.362992,1.366195,1.352192,1.356502,1.356502,0.00649,1.3591935,0.014003,1.35947025
2005-01-03,1.358105,1.358105,1.340195,1.347001,1.347001,0.011104,1.34915,0.01791,1.3508515
2005-01-04,1.347001,1.349601,1.326102,1.328198,1.328198,0.018803,1.3378515,0.023499,1.3377255
2005-01-05,1.328304,1.3303,1.322297,1.328004,1.328004,0.0003,1.3262985,0.008003,1.32722625
2005-01-06,1.327898,1.327898,1.316396,1.318305,1.318305,0.009593,1.322147,0.011502,1.32262425
2005-01-07,1.3182,1.324802,1.302999,1.306097,1.306097,0.012103,1.3139005,0.021803,1.3130245
2005-01-10,1.3076,1.311992,1.306404,1.310994,1.310994,-0.003394,1.309198,0.005588,1.3092475
2005-01-11,1.311407,1.317107,1.310496,1.311699,1.311699,-0.000292,1.3138015,0.006611,1.31267725
2005-01-12,1.311407,1.329098,1.308695,1.325592,1.325592,-0.014185,1.3188965,0.020403,1.318698
